"site_ID","year_start","year_end","NEE","NEEtrend_lm","NEEp","GPP","GPPtrend_lm","GPPp","ER","ERtrend_lm","ERp","NEEtrend_unit","source","Lat","TA_t","TA_p","TA_gs_t","TA_gs_p","TA_ngs_t","TA_ngs_p","P_t","P_p","P_gs_t","P_gs_p","P_ngs_t","P_ngs_p","VPD_t","VPD_p","VPD_gs_t","VPD_gs_p","VPD_ngs_t","VPD_ngs_p","SW_t","SW_p","SW_gs_t","SW_gs_p","SW_ngs_t","SW_ngs_p","LE_t","LE_p","LE_gs_t","LE_gs_p","LE_ngs_t","LE_ngs_p","CO2_t","CO2_p","Lgs_t","Lgs_p","Lgs_piece_t","Lgs_piece_p","MAT","MAP","Height","Age","Nmean","Ntrend_lm","Np","IGBP"
"US-BZS",2011,2021,-30.3914444444444,0.00231650230174914,1,753.461333333333,2.3065,0.916965236628864,669.373,9.64575000000001,0.754454177494089,0.226299999999998,"AmeriFlux_FLUXNET",64.6963,0.0896310821846541,0.602167527748196,0.100047229456899,0.602167527748196,0.0970946269699757,0.754454177494089,-0.0461269903056596,0.754454177494089,0.178833565948198,0.348082623632924,-0.0168688781716451,0.916965236628864,0.0527996635353658,0.754454177494089,0.0340911034474299,0.754454177494089,0.0568067354048296,0.754454177494089,-0.213925848095786,0.348082623632924,-0.0436992905756464,0.602167527748196,-0.267672302404328,0.175308080808274,0.248555157223859,0.175308080808274,0.177452571701556,0.175308080808274,0.0907709793316383,0.754454177494089,NA,NA,-0.137631783789145,0.265510388953874,-0.137631783789145,0.265510388953874,-2.4,274,14.02191913,102,2.54250830411911,0.0616910183942495,0.42915218526909,"ENF"
"US-Ced",2006,2014,-71.5955348618083,-0.0438435229032514,0.602167527748196,1988.34453483354,33.3398001913283,0.175308080808274,2090.01189461988,38.1171444618458,0.028567681801513,-2.542601342836,"AmeriFlux_BASE",39.8379,-0.185886169599777,0.465512169874187,-0.131270204210057,0.465512169874187,-0.189525169133931,0.251452186508022,-0.0531253426270688,0.754454177494089,-0.0162916306775375,0.916965236628864,-0.060609599964663,0.602167527748196,-0.183625745545867,0.0763327403763572,-0.19318142413164,0.348082623632924,-0.262197726090079,0.0763327403763572,-0.210099225195003,0.028567681801513,-0.169985397917391,0.348082623632924,-0.10085107282952,0.602167527748196,0.256692790061503,0.602167527748196,0.181296074537942,0.348082623632924,0.0389209849223281,1,1.09514534652608,0.0455222554516755,-0.180801352109378,0.251452186508022,-0.180801352109378,0.251452186508022,11.04,1138,9.7,NA,11.3338251113892,-0.246432804703725,2.09700956938355e-07,"CSH"
"US-CMW",2003,2013,-384.526465355817,-0.0719598061417663,0.640428787412791,1313.09669925559,-3.14029873649167,0.876269663627762,1031.4861504569,-7.51213469763583,0.275757847827509,-3.65242743754339,"AmeriFlux_BASE",31.6637,-0.00405603587532966,1,-0.0183259740749191,1,-0.0559805723892988,0.876269663627762,-0.0342206904925575,0.755496874928883,0.0740851365275723,0.436274928840529,-0.10094856895093,0.640428787412791,0.000448043359331925,1,-0.10304073516232,0.161124949289052,0.0976412177268434,0.436274928840529,-0.112728550058967,0.436274928840529,0.0605872802080061,0.876269663627762,-0.124703828252161,0.212911902811505,-0.249516969775473,0.0429601460284251,-0.170508195447624,0.212911902811505,-0.109806822311993,0.640428787412791,2.07819855112604,0.000221602589901582,-0.240276092274923,0.0292725091863045,-0.240276092274923,0.0292725091863045,17,288,6.598968397,NA,8.36981579235622,-0.132440074139878,0.0712005334870522,"DBF"
"US-CMW",2015,2021,-381.047370226562,-0.0645676857985079,0.548005572361309,1451.62276211699,69.0372366054575,0.22955621387892,1225.77456512729,60.9531266599167,0.367520738242143,-6.61309125029201,"AmeriFlux_BASE",31.6637,-0.0440923167894294,0.76389059347054,0.0365280079018032,0.367520738242143,-0.0641150637595144,0.76389059347054,0.0395350004879581,1,0.0308520480381917,1,-0.0460699298690881,0.76389059347054,0.342457188065216,0.0354981313206625,0.389648874628537,0.0715054164448745,0.177450722885784,0.367520738242143,0.166232448900211,0.76389059347054,0.145813990170717,0.548005572361309,0.240682057216835,0.548005572361309,-0.0402248605218894,0.548005572361309,-0.000246387728727759,1,-0.0512031912071907,0.76389059347054,NA,NA,-0.0791733874841013,1,-0.123698418543691,0.76389059347054,17,288,6.598968397,NA,8.36981579235622,-0.132440074139878,0.0712005334870522,"DBF"
"US-Elm",2009,2016,-1.796040249232,-0.422379682784355,0.25965635637045,450.148970173538,9.64589261496474,1,434.860472921622,-31.3690989636927,1,-41.8700936139806,"AmeriFlux_BASE",25.5519,0.173073043211353,0.707114231289961,0.173073043211353,0.707114231289961,0.173073043211353,0.707114231289961,0.30685448844332,0.707114231289961,0.30685448844332,0.707114231289961,0.30685448844332,0.707114231289961,-0.0381256812182361,0.707114231289961,-0.0381256812182361,0.707114231289961,-0.0381256812182361,0.707114231289961,-0.47203898113375,0.132854955731054,-0.47203898113375,0.132854955731054,-0.47203898113375,0.132854955731054,0.392804810911057,0.0602891739906021,0.392804810911057,0.0602891739906021,0.392804810911057,0.0602891739906021,NA,NA,0,0,0,0,24.7706088624479,1052.42115709218,4.556493626,NA,9.67530087062291,0.0311186718278798,0.693295234837355,"WET"
"US-EML",2009,2019,-13.0522527272727,0.167615019239171,0.161124949289052,424.523222222222,5.95365,0.602167527748196,433.956666666667,12.323119047619,0.916965236628864,10.0429525,"AmeriFlux_FLUXNET",63.8784,0.248323223492165,0.00309344932276118,0.15977423836294,0.119470986771701,0.255740742005727,0.00184572131769627,-0.0735035887871039,0.436274928840529,0.0919624502712658,0.436274928840529,-0.108631280210817,0.350201389179296,0.107583974872112,0.161124949289052,0.0718705252115317,0.640428787412791,0.152680963145338,0.350201389179296,0.0457124558220815,0.602167527748196,0.141810818642767,0.602167527748196,0.0309093430554267,0.210497700055337,0.195437242200275,0.161124949289052,0.133374235193095,0.640428787412791,0.219435141747808,0.0429601460284251,NA,NA,0.0791338286341832,0.916965236628864,0.0791338286341832,0.916965236628864,-1,378,8.104150588,NA,1.55084629143987,-0.0917982665244402,0.230426178389222,"OSH"
"US-GLE",2005,2020,-20.921806875,-0.0936693202285915,0.224134301960167,733.4873125,11.5968181818182,0.137347096984784,755.959625,-13.7726111111111,0.115074647821179,-16.6832340909091,"AmeriFlux_FLUXNET",41.3665,0.0639597002905103,0.428480419497997,0.115294049173676,0.0649033586094432,0.0413731708060616,0.499461203104015,-0.0356937508100312,0.499461203104015,-0.12271331617725,0.0427634258331939,0.034188711764614,0.558350909375985,0.0920124771063488,0.246387360029247,0.108266691293297,0.0100724351532796,0.0741704243017446,0.373053116251453,-0.187896766857722,0.00102093399997058,-0.0730796584099833,0.115074647821179,-0.110905504194057,0.010279478485213,-0.173671840752472,0.013277487626937,-0.0753122050088789,0.499461203104015,-0.159758171876081,0.013277487626937,2.24826813186812,8.58932016397922e-14,-0.136475663179214,0.0343398500075626,-0.136475663179214,0.0343398500075626,0.8,1200,18,187.5,4.17056092194148,-0.209296725359541,0.000686585172236533,"ENF"
"US-Ho1",1996,2009,-365.194142857143,0.0921785209464052,0.324423690521579,1081.84514285714,46.09,0.287611320056488,463.348278571429,0,0.646535713858868,3.82566666666667,"AmeriFlux_FLUXNET",45.2041,0.00956983375131489,1,0.0569996536731348,0.661415917007863,-0.0269915843596572,0.661415917007863,0.00800327059349801,0.912814027184075,-0.0371781920833224,0.661415917007863,0.0231139183855296,0.661415917007863,-0.0481933506147041,0.621698904369656,-0.0192353502883745,1,-0.022659249112189,0.661415917007863,-0.0224341102415283,0.443421402864083,0.0051987122664994,1,-0.0540421108159688,0.661415917007863,-0.225874946033277,0.000458888528726883,-0.226268815365343,0.000688336314953319,-0.171464463804737,0.00441702133568098,1.52749650349648,0.000240326326862168,-0.314072623640348,0.462432726450476,-0.314072623640348,0.462432726450476,5.27,1070,20,203.5,5.87428562981742,-0.150287514811078,0.0356044242862873,"ENF"
"US-Ho1",2011,2023,-354.572545454545,0.172988365975881,0.0617066900283127,1382.54888888889,-23.3991666666666,0.175308080808274,1031.56988888889,-10.0066666666667,0.754454177494089,9.695,"AmeriFlux_FLUXNET",45.2041,0.0983808201986405,0.71052302291649,0.0922321988660929,0.251452186508022,0.182444015420968,0.465512169874187,0.0630166017230881,0.350201389179296,0.00271601792216702,1,0.0671641031219378,0.640428787412791,0.167471996361063,0.0867681727038757,0.227568474047767,0.0127313642699235,-0.0433314449359857,0.275757847827509,-0.0752487901328494,0.901538626657128,-0.237109308898033,0.386476230771233,0.145334396668064,0.117850895021365,0.0203598680236718,1,0.0152314314725036,0.876269663627762,0.0680424806931986,0.275757847827509,2.51220909090909,4.08361115025772e-12,-0.108374498058372,0.184350951209748,-0.108374498058372,0.184350951209748,5.27,1070,20,218,5.87428562981742,-0.150287514811078,0.0356044242862873,"ENF"
"US-Ho2",1999,2009,-366.871727272727,0.226712106355678,0.0867681727038757,1361.7755,22.79875,0.536186771900174,1076.75075,8.76708333333328,0.71052302291649,12.4186666666667,"AmeriFlux_FLUXNET",45.2091,0.104216918269044,0.548005572361309,-0.365466634005211,0.0187411367895967,0.190788338074723,0.173546221787853,0.0072189709564901,1,-0.0879689796491109,0.275757847827509,-0.0218426447585664,1,0,1,0.0145141137533763,0.876269663627762,0.00982111522720822,0.755496874928883,0.100642674232073,0.0195174811821778,0.13094925330178,0.0081234233042735,0.136214449473456,0.00184572131769627,-0.0508886972917935,0.858027656987521,-0.0301461130924434,1,-0.0860613994432882,0.371093369522698,1.84720909090908,0.00229121642334169,0.05293554768762,0.901538626657128,-0.228628199927308,0.386476230771233,5.13,1064,20,208,5.94571420124599,-0.150287514811078,0.0356044242862873,"ENF"
"US-Ho2",2011,2023,-347.2398,0.132617158286187,0.283130870662347,1589.347,-36.0014285714286,0.00420755128549175,1247.059,-22.91,0.012266061386213,11.5162857142857,"AmeriFlux_FLUXNET",45.2091,0.0333912355316278,0.371093369522698,0.0176172495819991,0.858027656987521,0.0178221042997643,0.858027656987521,0.0864729182457518,0.107404636330254,0.0716318860675665,0.720514787136255,0.0910948622997753,0.474274350767329,0.257190434453596,0.80649594050734,0.175024561243546,1,0.383556099713877,0.25965635637045,0.168374724253184,0.210497700055337,0.12525690244401,0.474274350767329,-0.0461766213947818,0.720514787136255,-0.132510266874494,0.474274350767329,-0.127757300579919,0.591505036994917,-0.0370389699705723,0.720514787136255,4.01359903961584,0.000154950103419535,-0.0969574165227966,0.401678166469773,-0.111194623993186,0.401678166469773,5.13,1064,20,221,5.94571420124599,-0.150287514811078,0.0356044242862873,"ENF"
"US-ICh",2008,2021,6.90669428571429,0.000631509069240033,1,193.464714285714,1.605,0.125311111389424,211.903571428571,0.134400000000006,1,0.019883333333333,"AmeriFlux_FLUXNET",68.6068,0.0938052417369015,0.443421402864083,-0.00531994136606219,1,0.0766189082532546,0.381074481609294,0.0879115886311488,0.125311111389424,0.0729727819929031,0.324423690521579,0.116449908528911,0.228439808988675,-0.0122071447355083,0.188887477539538,-0.0355138440730405,0.511220344688192,-0.000587724514329733,1,-0.208087123399575,0.00102093399997058,-0.15090341789372,0.0798019286423907,-0.188063230809178,0.00217151028878612,-0.159106816093116,8.0929046398655e-05,-0.208862604268232,0.00102093399997058,-0.175585859198815,0.00441702133568098,3.46551098901099,6.0840295659041e-06,-0.00198247926528885,0.956276201983786,-0.00198247926528885,0.956276201983786,-7.4,318,2.981861821,NA,3.76950475147792,-0.162906159757354,0.0198555241901382,"OSH"
"US-ICs",2008,2022,60.9086076923077,0.00252506357263601,1,209.996776923077,-4.4202,0.160555891435809,247.158461538462,-4.6582,0.299665448434302,0.162485416666668,"AmeriFlux_FLUXNET",68.6058,0.0550343869753408,0.299665448434302,-0.0340102032487208,0.669334014464053,0.06464902003903,0.502158251500749,0.114401053269665,0.127203687631099,0.133991182689432,0.044083783741321,0.129195169692652,0.246387360029247,0.0656311019730111,0.127203687631099,-0.0150081208629692,0.854777098065548,0.133979939204746,0.0173433591624235,-0.0728251388445085,0.0585875753104889,-0.143956111955288,0.0995087321591697,-0.0427534526541172,0.360121647755378,-0.190807948412128,0.00604371940110763,-0.193751080009878,0.0173433591624235,-0.149644253108304,0.044083783741321,3.41822346368715,3.49589957160395e-05,-0.0132207154876833,0.80685058491103,-0.0132207154876833,0.80685058491103,-7.4,318,3.02965314,NA,4.1027056319373,-0.170340124194937,0.0134404092348715,"WET"
"US-ICt",2008,2021,-15.0404619230769,0.0168851230159519,0.951352130954404,220.351384615385,12.4952083333333,0.0327356095883208,220.423461538462,9.57425,0.0995087321591697,0.465335714285714,"AmeriFlux_FLUXNET",68.6063,-0.131198640098315,0.160555891435809,0.00332732295078006,0.951352130954404,-0.127375498126101,0.0585875753104889,0.105413843596401,0.127203687631099,0.100212986196348,0.246387360029247,0.118343896809639,0.246387360029247,-0.128165205391907,0.0768508722678888,-0.0461261803385414,0.582950557761892,-0.172057184168837,0.0995087321591697,-0.169611096294407,0.00279493456988729,-0.156310503465403,0.0585875753104889,-0.144046502116362,0.00413836399508691,-0.258832183554939,0.00235752759579549,-0.251709773866859,0.00729035809153564,-0.24101745103798,0.0490979816092656,3.63172292993631,8.1400032619781e-05,-0.0630806600871386,0.271240886355585,-0.0630806600871386,0.271240886355585,-7.4,318,2.997579405,NA,3.91236189433507,-0.162906159757354,0.0198555241901382,"OSH"
"US-KFS",2008,2019,-106.584127272727,0.198933864332579,0.0867681727038757,1017.67488888889,35.0312166666667,0.465512169874187,1080.98533333333,13.0721428571429,0.602167527748196,25.5640375,"AmeriFlux_FLUXNET",39.0561,0.218599896821445,0.0429601460284251,0.0747691539948531,0.69621535124374,0.230982032376522,0.0127313642699235,-0.0402995216594502,0.755496874928883,0.0434278348289083,0.755496874928883,-0.170059417086495,0.0867681727038757,0.141910294558785,0.0429601460284251,0.146018482287561,0.533416513472694,0.260101868246777,0.0195174811821778,-0.0634510616481311,0.916965236628864,-0.0910710705316308,0.754454177494089,0.00739932809577271,1,-0.217724163598077,0.212911902811505,-0.191521453106971,0.119470986771701,-0.147348413523646,0.350201389179296,NA,NA,-0.0826150553527261,0.602167527748196,-0.0486396375662853,0.916965236628864,12,1014,9.39895647,NA,10.2841676984515,-0.0101142033396389,0.898340950337412,"GRA"
"US-Kon",2004,2019,-141.80831875,-0.0460530443342587,0.558350909375985,1648.051875,30.8696428571429,0.224134301960167,1505.453125,28.8318181818182,0.115074647821179,-6.92053333333333,"AmeriFlux_FLUXNET",39.0824,0.0500956759705229,0.300427116749241,0.041366482977404,0.499461203104015,0.0600219875461971,0.191670591422755,-0.0358965112858633,0.392314347285355,0.037793197886741,0.392314347285355,-0.126187886722811,0.0791092150986985,-0.00649253497520294,0.964089361267912,-7.27198284788446e-05,1,-0.00157401859783442,1,0.00190041805078307,1,0.011859620327665,0.692180772721877,-0.0377079320349804,0.260350569655991,0.0176121424210022,0.692180772721877,-0.0252511894417495,0.620690717075355,0.0792296889106636,0.322299595871919,1.339925,0.000499642798616268,-0.0312885873420676,0.224134301960167,-0.0126756721005569,0.499461203104015,12.77,867,4.487598776,NA,10.0022426332746,-0.0924947674933463,0.226652873192738,"GRA"
"US-LL1",2009,2020,-32.874372912796,-0.160881910802077,0.152406283956749,1439.12676926403,51.397571944546,0.152406283956749,1201.24910637543,60.1005344128643,0.210497700055337,-20.5118643538015,"AmeriFlux_BASE",31.2792,0.137955126029167,0.0318231273864902,0.137955126029167,0.0318231273864902,0.137955126029167,0.0318231273864902,0.0375481487037826,0.858027656987521,0.0375481487037826,0.858027656987521,0.0375481487037826,0.858027656987521,0.0940438267315729,0.720514787136255,0.0940438267315729,0.720514787136255,0.0940438267315729,0.720514787136255,-0.118878792030517,0.371093369522698,-0.118878792030517,0.371093369522698,-0.118878792030517,0.371093369522698,-0.19304843244313,0.117850895021365,-0.19304843244313,0.117850895021365,-0.19304843244313,0.117850895021365,2.49083779932695,0.00954549714512054,0,0,0,0,20,1310,21.89044455,NA,10.3602390629905,-0.17567145591756,0.00990684853255165,"SAV"
"US-LL2",2009,2017,36.7305432953209,-0.242665244514675,0.0476039547278715,1504.84703853638,75.9066164387598,0.175308080808274,1541.57758183171,30.081121439855,0.117850895021365,-39.5108648050632,"AmeriFlux_BASE",31.201,0.146923129379855,0.251452186508022,0.146923129379855,0.251452186508022,0.146923129379855,0.251452186508022,-0.0221393105393776,0.916965236628864,-0.0221393105393776,0.916965236628864,-0.0221393105393776,0.916965236628864,-0.0215543717962562,0.754454177494089,-0.0215543717962562,0.754454177494089,-0.0215543717962562,0.754454177494089,-0.133763673185826,0.602167527748196,-0.133763673185826,0.602167527748196,-0.133763673185826,0.602167527748196,0.102188925068743,0.602167527748196,0.102188925068743,0.602167527748196,0.102188925068743,0.602167527748196,3.83617168838039,0.00555784577067047,0,0,0,0,20,1310,23.37974774,NA,10.8527935913631,-0.221902602196296,0.000138963081417577,"SAV"
"US-LL3",2010,2017,96.9985335663081,-0.174286659376556,0.265510388953874,1236.24910890401,48.3891679584535,0.386476230771233,1054.48732053237,57.595231943769,0.386476230771233,-17.0909166321318,"AmeriFlux_BASE",31.2688,0.14667146188846,0.536186771900174,0.14667146188846,0.536186771900174,0.14667146188846,0.536186771900174,0.099691064737196,0.71052302291649,0.099691064737196,0.71052302291649,0.099691064737196,0.71052302291649,-0.278930796887849,0.386476230771233,-0.278930796887849,0.386476230771233,-0.278930796887849,0.386476230771233,-0.280693265809454,0.0634865305607675,-0.280693265809454,0.0634865305607675,-0.280693265809454,0.0634865305607675,0.0849146199428633,0.901538626657128,0.0849146199428633,0.901538626657128,0.0849146199428633,0.901538626657128,3.42653735044293,0.0274657384236973,0,0,0,0,20,1310,18.6490821,NA,10.9242221627917,-0.221902602196296,0.000138963081417577,"SAV"
"US-Los",2001,2024,-83.767134550748,-0.128223979823279,0.0041201028885707,744.719022490632,13.5688511066424,0.00962740239307892,553.165360892447,2.79695668648466,0.52886452036419,-8.84095218364911,"AmeriFlux_BASE",46.0827,0.0406611353470363,0.544486056825911,-0.00901475272136256,0.879572789007499,0.102986931050264,0.111640311945597,0.0223704251713908,0.441488211013973,0.00190214961540182,1,0.024617298394664,0.72644698403686,0.0834527627824821,0.111640311945597,0.00490504360768271,1,0.131243189177148,0.00189655007850871,0.0730636908886589,0.0300746806661031,0.0947399666279378,0.141725953806468,0.0433031655527596,0.183698986057793,0.0866939538537996,0.115074647821179,0.0461980793379769,0.042441676270011,0.0943142308258701,0.0251509343880066,2.00556165880275,7.73495843180943e-15,0.00540990810799334,0.93952704021135,0.00540990810799334,0.93952704021135,4.08,828,15.51509142,40.5,8.9359405040741,-0.108041294802088,0.152228845235408,"WET"
"US-Me2",2002,2020,-383.205484210526,0.119346376578837,0.0117701645110435,1505.03421052632,4.54454545454543,0.779566064581155,1174.80021052632,43.3771333333333,0.00207884793693544,45.3725375,"AmeriFlux_FLUXNET",44.4526,0.0309006105170887,0.484107537792662,0.0508654036730008,0.26291056711835,0.00945811833666765,0.88870559083523,0.0430748380690275,0.401102572891941,-0.0339015833740125,0.674611943553671,0.0817084595575233,0.042441676270011,0.0563926643060203,0.234239263033982,0.0475573093358875,0.234239263033982,0.049932266177283,0.401102572891941,0.0459371248814994,0.327285580221955,0.0347234018449167,0.484107537792662,0.00171529736474547,1,-0.00574843833925787,1,0.0256728242477795,0.575636913604803,-0.0442402805492812,0.401102572891941,2.5938021978022,4.36097209685444e-07,-0.0431281785161313,0.115183731515051,-0.0390750715279028,0.293917170251957,6.28,523,16.5,97,6.59802450452532,-0.1714956965481,0.0126044659382327,"ENF"
"US-MOz",2005,2021,-379.793764705882,0.0905531679043708,0.0290204024405664,1479.17641176471,-2.57708333333326,0.773080066312313,1101.92947058824,11.0384090909091,0.433826840365301,10.5168232323232,"AmeriFlux_FLUXNET",38.7441,0.0401142466481874,0.387013990315225,0.0086135984514056,0.836819705051275,0.0519667278004142,0.343419487182742,-0.0114003006896019,1,0.00729474836019202,0.773080066312313,0.00706984215134941,0.967142330906372,-0.0408739423574216,0.387013990315225,-0.0515036591581446,0.343419487182742,0.0278646377110596,0.483755786496452,-0.039815980640162,0.0528611484384968,-0.0148674848571774,0.343419487182742,-0.0858692548602879,0.0637866370479415,-0.0418669511132491,0.14937517875499,0.00109833501391891,0.967142330906372,-0.121457792558842,0.00945536216161589,2.51826470588236,1.50993627400664e-13,-0.0202996132762406,0.650463122950713,-0.00404324986818308,0.967142330906372,12.11,986,24.2,82,10.2501864433289,0.0990971191179177,0.192765351234784,"DBF"
"US-NC2",2005,2017,-706.489497434882,0.0673411758081852,0.465512169874187,2622.53520540472,-34.63396422912,0.602167527748196,1916.04570796983,-32.5187920849218,0.916965236628864,11.9879044170362,"AmeriFlux_BASE",35.803,0.225120716366319,0.117850895021365,0.239454369263975,0.175308080808274,0.0553449913919728,0.754454177494089,0.0156419496334033,1,0.0854786471777816,0.754454177494089,0.0549837787109614,0.754454177494089,-0.225372086637973,0.175308080808274,-0.191305517428856,0.251452186508022,-0.283295773783735,0.175308080808274,0.140839712339118,0.602167527748196,0.128888509291198,0.602167527748196,-0.02899078906011,0.916965236628864,-0.151013515316316,0.548005572361309,-0.261749777801378,0.548005572361309,0.14888172493591,0.548005572361309,3.10132637308722,0.000102949335853902,-0.104512379390041,0.548005572361309,-0.104512379390041,0.548005572361309,16.6,1320,17.4,18,10.7040679114205,-0.136834981589351,0.0607775410601941,"ENF"
"US-NC4",2009,2021,-121.193175,0.0505835410573493,0.631221820478253,1943.64333333333,16.8660714285714,0.372691490471518,1809.33166666667,15.363,0.45067028531418,17.9226590909091,"AmeriFlux_FLUXNET",35.7879,0.166215173691735,0.0617066900283127,0.0310718949111187,0.537133857176902,0.167238807393008,0.149860747513049,-0.155424243390707,0.243722284772174,-0.141559864655246,0.149860747513049,-0.0393625013592102,0.45067028531418,-0.0972736621615755,0.212911902811505,-0.0409012952577877,0.537133857176902,-0.0229591161903841,0.631221820478253,0.0531614511907099,1,-0.0189527653490195,1,0.115320295605937,0.76389059347054,0.0795376733473945,0.45067028531418,0.0535212540889883,0.537133857176902,0.0525988411256415,0.837011475105446,2.96261212121212,0.00868050875578186,0.129717595641716,0.275757847827509,0.127314609198332,0.275757847827509,16.6,1311,22.41752336,NA,7.97405137334551,0.0796349865095589,0.302425300427168,"WET"
"US-Oho",2004,2013,-838.5658,0.110036922749219,0.474274350767329,1739.506,-1.55333333333333,0.591505036994917,1006.2656,13.06325,0.210497700055337,11.8071111111111,"AmeriFlux_FLUXNET",41.5545,0.0664440306829042,0.858027656987521,0.139020280762542,0.474274350767329,-0.00510274065678168,0.858027656987521,0.214946561939832,0.0490979816092656,0.140135989107885,0.152406283956749,0.207150994515054,0.152406283956749,-0.0106046354413471,1,0.0261065178201876,1,0.015347499191292,0.858027656987521,0.15871231122608,0.283130870662347,0.0642933261919078,0.591505036994917,0.145314835444778,0.107404636330254,0.11432774947878,0.71052302291649,0.152494099685095,0.265510388953874,-0.187691293642437,0.536186771900174,3.29486666666667,0.00174868523693939,0.0220949284033964,0.928444041500591,0.0220949284033964,0.928444041500591,10.1,849,24,50.5,11.5189527102879,-0.203778079312353,0.00120263834669224,"DBF"
"US-PFa",1997,2006,52.9514515553009,-0.022328636066364,0.916965236628864,1111.78577377806,-6.49052863622943,0.465512169874187,1164.73722541968,-16.0712760188702,0.465512169874187,-1.41573476998899,"AmeriFlux_BASE",45.9459,-0.15681523342167,0.251452186508022,0.0486218274280573,0.754454177494089,-0.157105889948537,0.465512169874187,-0.0340384904148192,0.916965236628864,-0.155879957611,0.251452186508022,0.158272585924765,0.251452186508022,-0.179605133689991,0.251452186508022,-0.106729964760005,0.602167527748196,-0.270426577051177,0.0763327403763572,0.212533780566794,0.251452186508022,0.0827746923873426,0.754454177494089,-0.0745325175091327,0.754454177494089,-0.252436573127231,0.265510388953874,-0.167378437763789,0.348082623632924,-0.27511515840756,0.251452186508022,2.01549432574344,2.31896062881976e-06,-0.0687183639224464,0.754454177494089,-0.0687183639224464,0.754454177494089,4.33,823,20.22737972,147.5,9.79941732542855,0.0194787457588254,0.805444579586289,"MF"
"US-PFa",2008,2023,-6.18316089993958,0.145082749637188,0.0477612426751037,1040.38275797011,17.204251059922,0.198210619038843,1034.19959689567,27.5291892056156,0.0477612426751037,13.9427734099659,"AmeriFlux_BASE",45.9459,0.0693528033790544,0.322299595871919,0.0937573721334366,0.16585666034291,0.070518627581678,0.428480419497997,0.107111383066198,0.16585666034291,0.0605522731773015,0.276278415808018,0.0900822936542125,0.0600382909095791,0.118048899661096,0.0600382909095791,0.130843059227284,0.0748246071030847,0.0863934314375003,0.234954783703343,-0.2081705264763,7.52726584173776e-05,-0.207897701977216,0.000366534579662472,-0.160645276955311,0.001090193476379,0.0955331914725178,0.188887477539538,0.0589616354399512,0.428480419497997,0.0651588218232479,0.16585666034291,2.33369038833792,5.51916314738345e-15,0.0326925188273682,0.370304494611766,0.0326925188273682,0.370304494611766,4.33,823,20.22737972,161.5,9.79941732542855,0.0194787457588254,0.805444579586289,"MF"
"US-Rls",2015,2022,-25.6041375,-0.235094642991767,0.173546221787853,672.396125,27.8540666666667,0.0354478925524608,582.310625,19.90965,0.265510388953874,-9.03818333333333,"AmeriFlux_FLUXNET",43.1439,-0.249413976302712,0.173546221787853,-0.270028962246632,0.107762290391921,-0.175852721055872,0.265510388953874,0.00526148272364241,0.901538626657128,0.0650638999283978,0.536186771900174,-0.0510018497606833,0.71052302291649,0.0103664248864042,1,-0.188344425767644,0.536186771900174,0.0731260853588921,0.386476230771233,0.132201809993018,0.386476230771233,-0.100122075781649,0.71052302291649,0.197500562639422,0.386476230771233,-0.084348436691132,0.71052302291649,-0.0152365650855292,0.901538626657128,-0.15627884277018,0.71052302291649,1.26510714285715,0.108053021821099,0.039456007842828,0.901538626657128,0.039456007842828,0.901538626657128,8.4,333,0.2501864983,NA,7.35825218473162,0.0813779223514842,0.291402693465518,"CSH"
"US-Rms",2015,2023,-43.2785555555556,0.0550656771859,0.916965236628864,843.113666666667,18.8983,0.117850895021365,810.743111111111,26.717,0.0763327403763572,4.98916666666667,"AmeriFlux_FLUXNET",43.0645,-0.231686960002154,0.265510388953874,-0.0168783460031362,1,-0.29092631313132,0.0476039547278715,0.0271809438148047,0.916965236628864,0.0405974068157112,0.754454177494089,0.023266952660619,1,-0.0771004942131234,0.71052302291649,-0.170965152507999,0.251452186508022,-0.0346253293181361,0.602167527748196,0.255007749476648,0.173546221787853,-0.203559348138036,0.175308080808274,0.247622938983282,0.0476039547278715,-0.191387080797945,0.465512169874187,0.0199040129079089,0.916965236628864,-0.303830014194904,0.117850895021365,3.10483606557378,0.0449202706807791,0.203623425873513,0.0210979717247784,0.203623425873513,0.0210979717247784,5.4,800,8.437384252,NA,7.42968075616019,0.0813779223514842,0.291402693465518,"CSH"
"US-Ro4",2014,2023,-260.3194,0.193039376434867,0.107404636330254,1055.483,-23.073,0.0736382701203027,760.864,-15.226875,0.152406283956749,12.7296666666667,"AmeriFlux_FLUXNET",44.6781,0.0315515754506294,1,0.189525867490957,0.107404636330254,-0.00451299127147688,0.858027656987521,0.162746478344261,0.0318231273864902,0.139833251578512,0.474274350767329,0.117064056803195,0.371093369522698,0.0502056112133543,0.591505036994917,0.113510595233799,0.591505036994917,-0.0525740096951115,0.720514787136255,0.0219884442459642,1,0.0750685902393442,0.371093369522698,0.032457693639474,1,-0.305142260247757,0.00729035809153564,-0.299627204035618,0.00420755128549175,-0.283087837249895,0.0490979816092656,1.10104848484847,0.0279672168758263,0.183656494875199,0.210497700055337,0.183656494875199,0.210497700055337,6.4,879,7.530434697,NA,16.3695157596043,-0.0495140501697241,0.527929158778619,"GRA"
